hhid,persid,dayType,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS,homeregion_ASGS,wasted_time
Y24H6130408,Y24H6130408P04,Weekday,train,58,22.87344,94.0,1887.428607012,melb - outer,greater melbourne,36.0
Y24H6130415,Y24H6130415P03,Weekday,vehicle driver,57,59.24255,57.0,1435.604994472,melb - outer,greater melbourne,0.0
Y24H6130429,Y24H6130429P02,Weekday,train,72,35.67773,72.0,764.709935389,melb - outer,greater melbourne,0.0
Y24H6130436,Y24H6130436P01,Weekday,vehicle driver,29,18.57486,36.0,1372.313023113,melb - outer,greater melbourne,7.0
Y24H6130436,Y24H6130436P03,Weekday,vehicle driver,25,16.25157,32.0,3181.319367527,melb - outer,greater melbourne,7.0
Y24H6130436,Y24H6130436P04,Weekday,vehicle passenger,14,10.9875,14.0,4032.521083751,melb - outer,greater melbourne,0.0
Y24H6130438,Y24H6130438P01,Weekday,vehicle driver,61,38.7748,61.0,669.864283525,melb - outer,greater melbourne,0.0
Y24H6136205,Y24H6136205P01,Weekday,vehicle driver,30,46.32154,30.0,244.51663654,other,shepparton sa4,0.0
Y24H6136209,Y24H6136209P01,Weekday,vehicle driver,10,7.76791,10.0,323.533763027,other,shepparton sa4,0.0
Y24H6136210,Y24H6136210P02,Weekday,vehicle driver,34,42.68002,34.0,237.144349054,other,shepparton sa4,0.0
Y24H6136221,Y24H6136221P01,Weekend,vehicle driver,14,9.05401,82.0,346.518259857,other,shepparton sa4,68.0
Y24H6136225,Y24H6136225P01,Weekday,vehicle driver,14,10.64694,87.0,239.635565421,other,shepparton sa4,73.0
Y24H6136225,Y24H6136225P01,Weekday,vehicle driver,13,12.99155,13.0,239.635565421,other,shepparton sa4,0.0
Y24H6136231,Y24H6136231P02,Weekday,vehicle driver,12,9.12981,12.0,135.149816672,other,shepparton sa4,0.0
Y24H6136236,Y24H6136236P01,Weekday,vehicle driver,45,28.25532,65.0,101.729524579,other,shepparton sa4,20.0
Y24H6136236,Y24H6136236P02,Weekday,vehicle driver,20,8.04193,20.0,358.765904024,other,shepparton sa4,0.0
Y24H6136237,Y24H6136237P01,Weekday,vehicle driver,45,50.54375,45.0,344.51593719,other,shepparton sa4,0.0
Y24H6136237,Y24H6136237P03,Weekday,vehicle driver,20,9.74245,20.0,268.477966543,other,shepparton sa4,0.0
Y24H6136237,Y24H6136237P04,Weekday,vehicle driver,15,4.13069,15.0,379.247688927,other,shepparton sa4,0.0
Y24H6136242,Y24H6136242P01,Weekend,vehicle driver,9,6.96149,9.0,123.53666117,other,shepparton sa4,0.0
Y24H6140202,Y24H6140202P02,Weekday,vehicle driver,25,10.84075,25.0,392.948170032,melb - inner,greater melbourne,0.0
Y24H6140204,Y24H6140204P02,Weekday,vehicle driver,15,8.21111,15.0,1088.439619941,melb - inner,greater melbourne,0.0
Y24H6140204,Y24H6140204P03,Weekday,vehicle driver,20,10.42757,20.0,620.343697466,melb - inner,greater melbourne,0.0
Y24H6140204,Y24H6140204P04,Weekday,vehicle driver,30,12.38321,30.0,796.835245771,melb - inner,greater melbourne,0.0
Y24H6140205,Y24H6140205P02,Weekday,vehicle driver,24,10.17809,24.0,553.375316902,melb - inner,greater melbourne,0.0
Y24H6140210,Y24H6140210P01,Weekday,bicycle,45,16.83187,45.0,512.630042185,melb - inner,greater melbourne,0.0
Y24H6140213,Y24H6140213P03,Weekend,vehicle driver,17,9.06232,17.0,1567.334712565,melb - inner,greater melbourne,0.0
Y24H6140230,Y24H6140230P02,Weekday,vehicle driver,24,28.72892,31.0,896.516812742,melb - inner,greater melbourne,7.0
Y24H6140230,Y24H6140230P04,Weekday,vehicle driver,33,18.215580000000003,53.0,1572.302150078,melb - inner,greater melbourne,20.0
Y24H6140237,Y24H6140237P01,Weekday,vehicle driver,56,24.43019,60.0,896.516812742,melb - inner,greater melbourne,4.0
Y24H6140238,Y24H6140238P02,Weekday,vehicle driver,30,13.36315,30.0,572.916247105,melb - inner,greater melbourne,0.0
Y24H6140302,Y24H6140302P01,Weekday,vehicle driver,18,6.468999999999999,19.0,634.332863872,melb - inner,greater melbourne,1.0
Y24H6140302,Y24H6140302P02,Weekday,vehicle driver,18,8.36184,18.0,621.480086978,melb - inner,greater melbourne,0.0
Y24H6140303,Y24H6140303P01,Weekday,walking,45,3.72174,45.0,765.733101764,melb - inner,greater melbourne,0.0
Y24H6140329,Y24H6140329P01,Weekday,vehicle driver,25,4.28325,25.0,739.815434566,melb - inner,greater melbourne,0.0
Y24H6140330,Y24H6140330P01,Weekday,vehicle driver,25,9.19711,25.0,989.065756533,melb - inner,greater melbourne,0.0
Y24H6140330,Y24H6140330P02,Weekday,vehicle driver,29,6.2551,29.0,498.520699792,melb - inner,greater melbourne,0.0
Y24H6140333,Y24H6140333P02,Weekday,vehicle driver,30,5.87125,30.0,348.781191598,melb - inner,greater melbourne,0.0
Y24H6140337,Y24H6140337P01,Weekday,bicycle,27,8.09912,27.0,295.635321003,melb - inner,greater melbourne,0.0
Y24H6140401,Y24H6140401P01,Weekday,vehicle driver,34,14.99822,34.0,232.25454538,melb - inner,greater melbourne,0.0
Y24H6140413,Y24H6140413P01,Weekend,vehicle driver,43,23.08423,46.0,619.582952485,melb - inner,greater melbourne,3.0
Y24H6140413,Y24H6140413P02,Weekend,vehicle passenger,15,9.79755,15.0,1165.179816356,melb - inner,greater melbourne,0.0
Y24H6140415,Y24H6140415P02,Weekday,tram,30,6.77632,31.0,369.181483046,melb - inner,greater melbourne,1.0
Y24H6140418,Y24H6140418P01,Weekday,vehicle driver,17,10.47825,17.0,404.365277785,melb - inner,greater melbourne,0.0
Y24H6140418,Y24H6140418P02,Weekday,vehicle driver,3,1.36721,3.0,328.479544953,melb - inner,greater melbourne,0.0
Y24H6140419,Y24H6140419P01,Weekday,vehicle driver,30,12.41162,30.0,1168.722346765,melb - inner,greater melbourne,0.0
Y24H6140420,Y24H6140420P01,Weekend,vehicle driver,23,9.19217,23.0,473.379331665,melb - inner,greater melbourne,0.0
Y24H6140421,Y24H6140421P03,Weekend,vehicle passenger,4,1.94083,4.0,743.849934856,melb - inner,greater melbourne,0.0
Y24H6140424,Y24H6140424P01,Weekday,walking,16,1.4777,16.0,1065.307279672,melb - inner,greater melbourne,0.0
Y24H6140509,Y24H6140509P01,Weekday,vehicle driver,30,17.84287,30.0,728.040989431,melb - outer,greater melbourne,0.0
Y24H6140510,Y24H6140510P01,Weekday,train,55,13.4739,60.0,699.610871035,melb - outer,greater melbourne,5.0
Y24H6140516,Y24H6140516P01,Weekday,vehicle driver,24,11.24151,25.0,772.516704882,melb - outer,greater melbourne,1.0
Y24H6140516,Y24H6140516P02,Weekday,vehicle passenger,12,6.5296,12.0,1714.996764579,melb - outer,greater melbourne,0.0
Y24H6140522,Y24H6140522P01,Weekday,train,60,24.33693,60.0,970.12981626,melb - outer,greater melbourne,0.0
Y24H6140522,Y24H6140522P03,Weekday,train,53,25.45412,55.0,704.878739477,melb - outer,greater melbourne,2.0
Y24H6140531,Y24H6140531P01,Weekday,vehicle driver,35,25.58887,40.0,1201.079809167,melb - outer,greater melbourne,5.0
Y24H6140531,Y24H6140531P02,Weekday,vehicle passenger,25,19.82675,30.0,898.428254047,melb - outer,greater melbourne,5.0
Y24H6140531,Y24H6140531P03,Weekday,vehicle passenger,15,6.17451,15.0,719.668849037,melb - outer,greater melbourne,0.0
Y24H6140540,Y24H6140540P01,Weekday,train,39,21.208510000000004,45.0,376.872020582,melb - outer,greater melbourne,6.0
Y24H6140540,Y24H6140540P02,Weekday,vehicle driver,20,17.69783,20.0,849.744187063,melb - outer,greater melbourne,0.0
Y24H6146101,Y24H6146101P01,Weekday,vehicle driver,15,26.14311,15.0,61.819383196,other,shepparton sa4,0.0
Y24H6146108,Y24H6146108P01,Weekday,vehicle driver,80,157.73272,80.0,192.39051452,other,shepparton sa4,0.0
Y24H6146108,Y24H6146108P02,Weekday,vehicle driver,20,23.16561,20.0,127.885050253,other,shepparton sa4,0.0
Y24H6146112,Y24H6146112P01,Weekday,vehicle driver,2,1.87564,2.0,62.652346138,other,shepparton sa4,0.0
Y24H6146132,Y24H6146132P02,Weekday,vehicle driver,10,9.26907,10.0,44.656359782,other,shepparton sa4,0.0
Y24H6146137,Y24H6146137P01,Weekday,walking,3,0.35598,3.0,70.348163605,other,shepparton sa4,0.0
Y24H6146137,Y24H6146137P02,Weekday,walking,3,0.35598,3.0,409.143636688,other,shepparton sa4,0.0
Y24H6146140,Y24H6146140P02,Weekday,vehicle passenger,30,15.35322,30.0,86.044465015,other,shepparton sa4,0.0
Y24H6146203,Y24H6146203P01,Weekday,vehicle driver,10,3.32289,10.0,71.549189524,other,shepparton sa4,0.0
Y24H6146203,Y24H6146203P02,Weekday,vehicle driver,15,4.57033,15.0,42.516039056,other,shepparton sa4,0.0
Y24H6146204,Y24H6146204P01,Weekday,vehicle driver,5,2.24381,5.0,104.629857602,other,shepparton sa4,0.0
Y24H6146204,Y24H6146204P02,Weekday,vehicle driver,7,3.01911,9.0,104.877737504,other,shepparton sa4,2.0
Y24H6146209,Y24H6146209P01,Weekday,vehicle driver,15,7.72047,15.0,96.02869235,other,shepparton sa4,0.0
Y24H6146209,Y24H6146209P03,Weekday,vehicle driver,5,2.67631,5.0,177.475695427,other,shepparton sa4,0.0
Y24H6146210,Y24H6146210P01,Weekday,vehicle driver,10,6.10694,10.0,118.83144479,other,shepparton sa4,0.0
Y24H6146215,Y24H6146215P01,Weekday,walking,5,0.44535,5.0,34.210892799,other,shepparton sa4,0.0
Y24H6146215,Y24H6146215P02,Weekday,vehicle driver,4,1.82623,4.0,57.572664506,other,shepparton sa4,0.0
Y24H6146220,Y24H6146220P02,Weekend,vehicle driver,10,1.74048,10.0,117.616945199,other,shepparton sa4,0.0
Y24H6146223,Y24H6146223P01,Weekday,walking,5,0.30736,5.0,65.904057738,other,shepparton sa4,0.0
Y24H6146223,Y24H6146223P02,Weekday,vehicle passenger,10,1.98297,10.0,121.800768003,other,shepparton sa4,0.0
Y24H6146225,Y24H6146225P01,Weekday,walking,20,1.94164,20.0,81.986627289,other,shepparton sa4,0.0
Y24H6146225,Y24H6146225P02,Weekday,walking,20,1.94173,20.0,154.989258646,other,shepparton sa4,0.0
Y24H6150104,Y24H6150104P01,Weekday,vehicle driver,33,28.08658,50.0,1928.506842977,melb - outer,greater melbourne,17.0
Y24H6150108,Y24H6150108P01,Weekday,vehicle driver,24,16.36799,24.0,1559.653709654,melb - outer,greater melbourne,0.0
Y24H6150115,Y24H6150115P01,Weekday,vehicle driver,10,6.4938,10.0,976.219460385,melb - outer,greater melbourne,0.0
Y24H6150115,Y24H6150115P02,Weekday,vehicle driver,40,20.92882,40.0,825.96618198,melb - outer,greater melbourne,0.0
Y24H6150119,Y24H6150119P01,Weekday,vehicle driver,22,15.31434,22.0,1756.032967785,melb - outer,greater melbourne,0.0
Y24H6150119,Y24H6150119P02,Weekday,vehicle driver,32,7.75055,36.0,1166.478845336,melb - outer,greater melbourne,4.0
Y24H6150119,Y24H6150119P02,Weekday,vehicle driver,79,40.35098,231.0,1166.478845336,melb - outer,greater melbourne,152.0
Y24H6150123,Y24H6150123P02,Weekday,vehicle driver,65,34.82323,65.0,228.439602732,melb - outer,greater melbourne,0.0
Y24H6150124,Y24H6150124P01,Weekday,vehicle driver,34,45.949,34.0,194.331911923,melb - outer,greater melbourne,0.0
Y24H6150125,Y24H6150125P01,Weekday,vehicle driver,80,61.30962,80.0,774.144189282,melb - outer,greater melbourne,0.0
Y24H6150125,Y24H6150125P02,Weekday,vehicle driver,37,23.2754,38.0,347.600988109,melb - outer,greater melbourne,1.0
Y24H6150131,Y24H6150131P02,Weekday,vehicle driver,20,5.07361,20.0,530.783118659,melb - outer,greater melbourne,0.0
Y24H6150132,Y24H6150132P01,Weekday,vehicle driver,45,33.67505,45.0,614.221739049,melb - outer,greater melbourne,0.0
Y24H6150140,Y24H6150140P01,Weekday,train,37,25.56515,49.0,432.82034985,melb - outer,greater melbourne,12.0
Y24H6150140,Y24H6150140P02,Weekday,vehicle driver,29,23.37954,29.0,337.160597291,melb - outer,greater melbourne,0.0
Y24H6150302,Y24H6150302P01,Weekday,bicycle,18,4.863,18.0,663.826211639,melb - inner,greater melbourne,0.0
Y24H6150303,Y24H6150303P01,Weekday,vehicle driver,58,15.65755,62.0,850.633408864,melb - inner,greater melbourne,4.0
Y24H6150303,Y24H6150303P02,Weekday,vehicle driver,43,33.76023,109.0,777.403851208,melb - inner,greater melbourne,66.0
Y24H6150303,Y24H6150303P03,Weekday,vehicle driver,35,14.99264,35.0,2384.071834283,melb - inner,greater melbourne,0.0
Y24H6150305,Y24H6150305P01,Weekday,vehicle driver,25,16.04561,25.0,1082.373524379,melb - inner,greater melbourne,0.0
Y24H6150305,Y24H6150305P03,Weekday,vehicle driver,25,16.04561,25.0,2461.739460838,melb - inner,greater melbourne,0.0
Y24H6150308,Y24H6150308P01,Weekday,vehicle driver,41,22.6531,41.0,920.323330508,melb - inner,greater melbourne,0.0
Y24H6150316,Y24H6150316P01,Weekday,vehicle driver,31,9.67857,39.0,581.444330276,melb - inner,greater melbourne,8.0
Y24H6150322,Y24H6150322P02,Weekday,vehicle driver,30,22.09497,30.0,1307.376317837,melb - inner,greater melbourne,0.0
Y24H6150331,Y24H6150331P02,Weekday,train,31,9.36151,31.0,853.920070165,melb - inner,greater melbourne,0.0
Y24H6150336,Y24H6150336P03,Weekday,train,24,8.33955,35.0,1190.462455716,melb - inner,greater melbourne,11.0
Y24H6150340,Y24H6150340P01,Weekday,vehicle driver,30,7.63404,30.0,856.613561146,melb - inner,greater melbourne,0.0
Y24H6150511,Y24H6150511P02,Weekday,vehicle driver,26,27.24975,26.0,568.157842798,melb - outer,greater melbourne,0.0
Y24H6150515,Y24H6150515P01,Weekday,vehicle driver,35,34.94209,35.0,707.089217235,melb - outer,greater melbourne,0.0
Y24H6150519,Y24H6150519P03,Weekday,vehicle passenger,28,24.2843,35.0,1717.629074295,melb - outer,greater melbourne,7.0
Y24H6150522,Y24H6150522P02,Weekday,vehicle driver,30,21.59534,30.0,1224.465196624,melb - outer,greater melbourne,0.0
Y24H6150524,Y24H6150524P01,Weekday,train,57,39.30975000000001,104.0,682.417313256,melb - outer,greater melbourne,47.0
Y24H6150524,Y24H6150524P02,Weekday,vehicle driver,24,18.77896,24.0,826.368330876,melb - outer,greater melbourne,0.0
Y24H6150524,Y24H6150524P03,Weekday,public bus,28,7.42929,60.0,799.616561855,melb - outer,greater melbourne,32.0
Y24H6150539,Y24H6150539P01,Weekday,train,53,35.95516,132.0,339.240283767,melb - outer,greater melbourne,79.0
Y24H6156123,Y24H6156123P01,Weekday,vehicle driver,16,17.14383,16.0,618.704796146,other,shepparton sa4,0.0
Y24H6156123,Y24H6156123P02,Weekday,vehicle passenger,16,17.14383,16.0,157.80768122,other,shepparton sa4,0.0
Y24H6156124,Y24H6156124P01,Weekday,vehicle driver,20,1.8862,20.0,90.030810194,other,shepparton sa4,0.0
Y24H6156124,Y24H6156124P02,Weekday,walking,5,0.29531,5.0,188.103478,other,shepparton sa4,0.0
Y24H6156131,Y24H6156131P01,Weekday,vehicle driver,2,1.72601,2.0,119.602350421,other,shepparton sa4,0.0
Y24H6156131,Y24H6156131P01,Weekday,vehicle driver,3,1.68229,3.0,119.602350421,other,shepparton sa4,0.0
Y24H6156204,Y24H6156204P01,Weekday,walking,12,0.75623,12.0,250.184791032,other,shepparton sa4,0.0
Y24H6156205,Y24H6156205P01,Weekday,vehicle driver,81,9.51313,90.0,121.231710574,other,shepparton sa4,9.0
Y24H6156223,Y24H6156223P01,Weekday,vehicle driver,7,4.16564,7.0,88.66149072,other,shepparton sa4,0.0
Y24H6156223,Y24H6156223P02,Weekday,walking,17,1.23609,17.0,90.412436027,other,shepparton sa4,0.0
Y24H6156229,Y24H6156229P01,Weekday,vehicle driver,5,1.70058,5.0,178.877108205,other,shepparton sa4,0.0
Y24H6156231,Y24H6156231P02,Weekday,vehicle driver,30,2.47951,30.0,237.238537984,other,shepparton sa4,0.0
Y24H6156231,Y24H6156231P03,Weekday,vehicle driver,30,2.47944,30.0,395.787388585,other,shepparton sa4,0.0
Y24H6156236,Y24H6156236P02,Weekday,bicycle,12,2.21923,12.0,70.392846332,other,shepparton sa4,0.0
Y24H6156236,Y24H6156236P02,Weekday,vehicle driver,21,7.22974,30.0,70.392846332,other,shepparton sa4,9.0
Y24H6160108,Y24H6160108P01,Weekday,vehicle driver,30,26.03303,30.0,737.003110238,melb - outer,greater melbourne,0.0
Y24H6160108,Y24H6160108P02,Weekday,vehicle driver,15,10.34418,15.0,689.400431681,melb - outer,greater melbourne,0.0
Y24H6160208,Y24H6160208P01,Weekday,vehicle driver,3,1.09107,3.0,1177.984661396,melb - middle,greater melbourne,0.0
Y24H6160216,Y24H6160216P02,Weekday,vehicle driver,33,21.44682,33.0,407.570818396,melb - middle,greater melbourne,0.0
Y24H6160217,Y24H6160217P02,Weekday,vehicle passenger,6,1.99291,6.0,681.084570046,melb - middle,greater melbourne,0.0
Y24H6160222,Y24H6160222P01,Weekday,vehicle driver,18,12.91332,18.0,771.274833621,melb - middle,greater melbourne,0.0
Y24H6160233,Y24H6160233P04,Weekday,vehicle driver,45,13.52909,45.0,1182.119613603,melb - middle,greater melbourne,0.0
Y24H6160310,Y24H6160310P01,Weekday,walking,27,0.80453,27.0,941.518033517,melb - inner,greater melbourne,0.0
Y24H6160311,Y24H6160311P01,Weekday,vehicle driver,9,2.23115,15.0,602.69050718,melb - inner,greater melbourne,6.0
Y24H6160401,Y24H6160401P01,Weekday,vehicle driver,15,9.00947,15.0,429.270959566,melb - outer,greater melbourne,0.0
Y24H6160404,Y24H6160404P01,Weekday,vehicle driver,25,13.05927,25.0,353.041038272,melb - outer,greater melbourne,0.0
Y24H6160417,Y24H6160417P01,Weekday,vehicle driver,30,6.47793,30.0,668.090268412,melb - outer,greater melbourne,0.0
Y24H6160430,Y24H6160430P01,Weekday,vehicle driver,18,8.83471,20.0,272.772213801,melb - outer,greater melbourne,2.0
Y24H6160432,Y24H6160432P02,Weekday,train,66,28.37252,78.0,1628.615400872,melb - outer,greater melbourne,12.0
Y24H6160436,Y24H6160436P03,Weekday,train,55,23.2066,60.0,426.0050948,melb - outer,greater melbourne,5.0
Y24H6170117,Y24H6170117P03,Weekday,vehicle driver,20,14.49877,20.0,1364.704043213,melb - outer,greater melbourne,0.0
Y24H6170123,Y24H6170123P01,Weekday,vehicle driver,6,2.45955,6.0,536.253794801,melb - outer,greater melbourne,0.0
Y24H6170123,Y24H6170123P02,Weekday,vehicle driver,35,20.33923,436.0,711.390669825,melb - outer,greater melbourne,401.0
Y24H6170124,Y24H6170124P02,Weekday,walking,8,0.40928,8.0,603.912620469,melb - outer,greater melbourne,0.0
Y24H6170129,Y24H6170129P01,Weekday,vehicle driver,90,87.28608,90.0,230.57644685,melb - outer,greater melbourne,0.0
Y24H6170129,Y24H6170129P02,Weekday,vehicle driver,30,18.21078,30.0,348.092151062,melb - outer,greater melbourne,0.0
Y24H6170301,Y24H6170301P02,Weekday,vehicle driver,20,16.90423,20.0,326.672400395,melb - inner,greater melbourne,0.0
Y24H6170303,Y24H6170303P01,Weekday,train,39,11.43593,55.0,652.396266009,melb - inner,greater melbourne,16.0
Y24H6170303,Y24H6170303P02,Weekday,vehicle driver,20,8.16885,20.0,322.672840883,melb - inner,greater melbourne,0.0
Y24H6170308,Y24H6170308P02,Weekday,vehicle driver,9,4.43714,9.0,531.267433978,melb - inner,greater melbourne,0.0
Y24H6170309,Y24H6170309P02,Weekday,vehicle driver,22,6.65594,22.0,308.564020823,melb - inner,greater melbourne,0.0
Y24H6170311,Y24H6170311P01,Weekday,train,35,9.35843,40.0,368.516273886,melb - inner,greater melbourne,5.0
Y24H6170311,Y24H6170311P02,Weekday,walking,5,0.42178,5.0,211.009354158,melb - inner,greater melbourne,0.0
Y24H6170315,Y24H6170315P02,Weekday,vehicle driver,6,2.06758,6.0,368.682265212,melb - inner,greater melbourne,0.0
Y24H6170317,Y24H6170317P01,Weekday,train,29,8.96236,35.0,220.276599002,melb - inner,greater melbourne,6.0
Y24H6170319,Y24H6170319P02,Weekday,train,22,9.07006,25.0,423.169359984,melb - inner,greater melbourne,3.0
Y24H6170322,Y24H6170322P01,Weekday,vehicle driver,10,3.96926,10.0,866.18951657,melb - inner,greater melbourne,0.0
Y24H6170323,Y24H6170323P01,Weekday,vehicle driver,20,10.88284,20.0,1227.535968179,melb - inner,greater melbourne,0.0
Y24H6170324,Y24H6170324P01,Weekday,vehicle driver,24,21.98147,24.0,677.185231843,melb - inner,greater melbourne,0.0
Y24H6170324,Y24H6170324P02,Weekday,train,46,15.81489,53.0,677.185231843,melb - inner,greater melbourne,7.0
Y24H6170332,Y24H6170332P01,Weekday,vehicle driver,30,14.3644,30.0,712.713682311,melb - inner,greater melbourne,0.0
Y24H6170409,Y24H6170409P01,Weekday,motorcycle,23,6.97814,23.0,1711.513322271,melb - inner,greater melbourne,0.0
Y24H6170410,Y24H6170410P01,Weekday,tram,36,7.21176,46.0,1086.662737994,melb - inner,greater melbourne,10.0
Y24H6170411,Y24H6170411P01,Weekday,tram,40,8.980699999999999,52.0,643.549990879,melb - inner,greater melbourne,12.0
Y24H6170415,Y24H6170415P02,Weekday,vehicle driver,40,47.45932,40.0,5820.324219935,melb - inner,greater melbourne,0.0
Y24H6170424,Y24H6170424P02,Weekday,tram,40,6.02641,41.0,1333.068567883,melb - inner,greater melbourne,1.0
Y24H6170426,Y24H6170426P01,Weekday,taxi / rideshare,14,5.64834,14.0,1619.083856052,melb - inner,greater melbourne,0.0
Y24H6170432,Y24H6170432P01,Weekday,vehicle driver,16,5.93091,16.0,756.762680513,melb - inner,greater melbourne,0.0
Y24H6170434,Y24H6170434P01,Weekend,walking,40,3.62826,40.0,2393.64933218,melb - inner,greater melbourne,0.0
Y24H6170436,Y24H6170436P01,Weekday,vehicle driver,58,71.05833,58.0,2833.735659916,melb - inner,greater melbourne,0.0
Y24H6170438,Y24H6170438P01,Weekday,tram,25,4.53361,80.0,1900.50947672,melb - inner,greater melbourne,55.0
Y24H6180101,Y24H6180101P01,Weekday,vehicle driver,20,10.96245,30.0,977.844750983,melb - outer,greater melbourne,10.0
Y24H6180103,Y24H6180103P03,Weekday,vehicle driver,35,25.72693,36.0,1633.388999067,melb - outer,greater melbourne,1.0
Y24H6180104,Y24H6180104P04,Weekday,vehicle driver,90,57.75896,90.0,1193.566701267,melb - outer,greater melbourne,0.0
Y24H6180109,Y24H6180109P01,Weekday,vehicle driver,15,10.23777,15.0,629.884924682,melb - outer,greater melbourne,0.0
Y24H6180109,Y24H6180109P03,Weekday,vehicle driver,35,25.26732,45.0,1300.27129175,melb - outer,greater melbourne,10.0
Y24H6180109,Y24H6180109P04,Weekday,train,60,49.1443,75.0,1300.27129175,melb - outer,greater melbourne,15.0
Y24H6180109,Y24H6180109P06,Weekday,vehicle driver,15,6.82159,15.0,1329.201772079,melb - outer,greater melbourne,0.0
Y24H6180116,Y24H6180116P02,Weekday,vehicle driver,20,17.22216,20.0,356.910928933,melb - outer,greater melbourne,0.0
Y24H6180118,Y24H6180118P01,Weekday,vehicle driver,2,0.32415,2.0,549.658587492,melb - outer,greater melbourne,0.0
Y24H6180123,Y24H6180123P02,Weekday,vehicle passenger,10,7.31143,10.0,2460.752021441,melb - outer,greater melbourne,0.0
Y24H6180126,Y24H6180126P01,Weekday,vehicle driver,45,13.59036,45.0,1138.163250173,melb - outer,greater melbourne,0.0
Y24H6180138,Y24H6180138P01,Weekday,vehicle driver,48,29.17021,48.0,1568.638351232,melb - outer,greater melbourne,0.0
Y24H6180203,Y24H6180203P01,Weekday,vehicle driver,15,7.6147,15.0,422.55186777,melb - outer,greater melbourne,0.0
Y24H6180205,Y24H6180205P01,Weekday,vehicle driver,30,17.38345,30.0,445.773055775,melb - outer,greater melbourne,0.0
Y24H6180209,Y24H6180209P01,Weekday,vehicle driver,19,8.74818,19.0,514.0342427,melb - outer,greater melbourne,0.0
Y24H6180210,Y24H6180210P01,Weekday,train,85,40.07007,90.0,997.997193799,melb - outer,greater melbourne,5.0
Y24H6180217,Y24H6180217P01,Weekday,vehicle driver,30,20.10172,30.0,320.500515237,melb - outer,greater melbourne,0.0
Y24H6180217,Y24H6180217P03,Weekday,vehicle driver,65,63.16481,85.0,530.905029972,melb - outer,greater melbourne,20.0
Y24H6180218,Y24H6180218P01,Weekday,vehicle driver,28,18.69627,32.0,274.000517675,melb - outer,greater melbourne,4.0
Y24H6180219,Y24H6180219P01,Weekday,vehicle driver,45,31.62797,45.0,245.497419377,melb - outer,greater melbourne,0.0
Y24H6180219,Y24H6180219P02,Weekday,vehicle driver,10,7.85986,10.0,262.766307984,melb - outer,greater melbourne,0.0
Y24H6180220,Y24H6180220P01,Weekend,vehicle driver,27,26.377,27.0,269.665920319,melb - outer,greater melbourne,0.0
Y24H6180224,Y24H6180224P01,Weekday,vehicle driver,36,20.04192,37.0,1093.207231805,melb - outer,greater melbourne,1.0
Y24H6180225,Y24H6180225P01,Weekday,vehicle driver,30,12.58541,30.0,750.701961439,melb - outer,greater melbourne,0.0
Y24H6180225,Y24H6180225P02,Weekday,vehicle driver,50,20.34008,50.0,794.539291228,melb - outer,greater melbourne,0.0
Y24H6180227,Y24H6180227P01,Weekend,vehicle driver,37,33.92843,37.0,620.106382223,melb - outer,greater melbourne,0.0
Y24H6180227,Y24H6180227P03,Weekend,public bus,48,6.76466,48.0,359.583569015,melb - outer,greater melbourne,0.0
Y24H6180237,Y24H6180237P01,Weekday,vehicle driver,30,1.60544,30.0,815.539874561,melb - outer,greater melbourne,0.0
Y24H6180237,Y24H6180237P02,Weekday,vehicle driver,60,24.13764,60.0,554.212722756,melb - outer,greater melbourne,0.0
Y24H6180409,Y24H6180409P01,Weekday,train,42,11.19583,49.0,431.314284377,melb - inner,greater melbourne,7.0
Y24H6180410,Y24H6180410P01,Weekday,vehicle driver,100,29.03499,100.0,575.541651041,melb - inner,greater melbourne,0.0
Y24H6180410,Y24H6180410P02,Weekday,train,40,10.01693,45.0,1063.421143471,melb - inner,greater melbourne,5.0
Y24H6180428,Y24H6180428P01,Weekend,vehicle driver,20,8.6666,20.0,1265.984054598,melb - middle,greater melbourne,0.0
Y24H6180430,Y24H6180430P01,Weekday,train,55,14.94453,59.0,537.061655503,melb - middle,greater melbourne,4.0
Y24H6180430,Y24H6180430P02,Weekday,train,85,25.71623,90.0,641.318382011,melb - middle,greater melbourne,5.0
Y24H6180509,Y24H6180509P01,Weekday,vehicle driver,20,0.37345,20.0,611.322897696,melb - middle,greater melbourne,0.0
Y24H6180509,Y24H6180509P02,Weekday,vehicle driver,2,0.37345,2.0,627.140623611,melb - middle,greater melbourne,0.0
Y24H6180509,Y24H6180509P03,Weekday,motorcycle,42,23.26355,55.0,433.903859982,melb - middle,greater melbourne,13.0
Y24H6180510,Y24H6180510P02,Weekday,vehicle driver,30,13.93745,30.0,1592.108259728,melb - middle,greater melbourne,0.0
Y24H6180515,Y24H6180515P01,Weekday,vehicle driver,32,39.65533,32.0,320.980165093,melb - middle,greater melbourne,0.0
Y24H6180515,Y24H6180515P02,Weekday,vehicle driver,55,16.85906,56.0,481.312378377,melb - middle,greater melbourne,1.0
Y24H6180518,Y24H6180518P01,Weekday,vehicle driver,24,11.46097,24.0,336.786421176,melb - middle,greater melbourne,0.0
Y24H6180523,Y24H6180523P01,Weekday,vehicle driver,68,55.21589,215.0,827.208786251,melb - middle,greater melbourne,147.0
Y24H6180523,Y24H6180523P02,Weekday,vehicle driver,20,5.76046,20.0,511.728861657,melb - middle,greater melbourne,0.0
