dayType_journey,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS_journey,homeregion_ASGS_journey,wasted_time,num_stops,stop_category,group_travel_distance,journey_label,agegroup,sex,carlicence,mbikelicence,anywork,studying,mainact,persinc,anywfh,persinc_category,hhsize,dwelltype,owndwell,totalbikes,totalvehs,hhinc_group,hhinc_category
Weekend,vehicle passenger,9,4.12509,9.0,874.444964422,melb - middle,greater melbourne,0.0,0,0 stop,0-10,0,15->19,Male,Learners Permit,0,0,Secondary,Secondary School,0,Not in Work Force,low,4,Separate House,Being Purchased,5,3,2500,medium
Weekend,vehicle passenger,9,4.12509,9.0,952.367771531,melb - middle,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,4,Separate House,Being Purchased,5,3,2500,medium
Weekday,walking,10,1.28052,10.0,349.13529447,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Terrace or Townhouse,Being Purchased,4,1,2500,medium
Weekday,walking,30,3.0449,30.0,652.324663293,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,15->19,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,2,"Unit, Flat or Apartment",Fully Owned,0,1,800,low
Weekday,vehicle passenger,5,1.48417,5.0,1268.794786786,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,7,Separate House,Being Purchased,0,2,2000,medium
Weekday,public bus,17,1.72234,19.0,1453.073940545,melb - outer,greater melbourne,2.0,2,2 stops,0-10,0,15->19,Female,No Car Licence,0,0,Secondary,Secondary School,300,Not in Work Force,low,5,Separate House,Being Rented,2,1,800,low
Weekday,public bus,17,1.72234,19.0,871.405794441,melb - outer,greater melbourne,2.0,2,2 stops,0-10,0,10->14,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Separate House,Being Rented,2,1,800,low
Weekday,public bus,17,1.72234,19.0,898.136424608,melb - outer,greater melbourne,2.0,2,2 stops,0-10,0,10->14,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Separate House,Being Rented,2,1,800,low
Weekday,public bus,50,29.31036,60.0,262.197495912,other,shepparton sa4,10.0,2,2 stops,20-40,0,15->19,Female,Learners Permit,0,1,Secondary,Secondary School,150,No,low,5,Separate House,Being Purchased,0,2,2000,medium
Weekday,public bus,50,29.31036,60.0,905.909030473,other,shepparton sa4,10.0,2,2 stops,20-40,0,10->14,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,5,Separate House,Being Purchased,0,2,2000,medium
Weekday,bicycle,15,0.6424,15.0,339.343104853,other,shepparton sa4,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Terrace or Townhouse,Being Rented,3,2,1000,low
Weekday,bicycle,15,0.6424,15.0,339.343104853,other,shepparton sa4,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Terrace or Townhouse,Being Rented,3,2,1000,low
Weekday,walking,5,0.21011,5.0,1838.510988301,melb - middle,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Fully Owned,0,2,400,low
Weekday,walking,5,0.21022,5.0,1838.510988301,melb - middle,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Fully Owned,0,2,400,low
Weekday,vehicle passenger,11,4.50083,11.0,1842.561137288,melb - middle,greater melbourne,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,3,"Unit, Flat or Apartment",Being Rented,0,0,150,low
Weekday,vehicle passenger,9,4.50412,9.0,7123.066030163,melb - middle,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,6,"Unit, Flat or Apartment",Being Rented,2,2,2500,medium
Weekday,vehicle passenger,8,5.64016,8.0,4620.577664668,melb - middle,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,6,"Unit, Flat or Apartment",Being Rented,2,2,2500,medium
Weekday,vehicle passenger,9,4.50412,9.0,4113.128717058,melb - middle,greater melbourne,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,6,"Unit, Flat or Apartment",Being Rented,2,2,2500,medium
Weekday,vehicle passenger,20,9.41969,20.0,502.187636021,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,3,Separate House,Being Purchased,1,2,1750,medium
Weekday,vehicle passenger,25,8.11043,25.0,1239.488763816,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Separate House,Being Purchased,3,2,4000,high
Weekday,vehicle passenger,25,8.11043,25.0,1237.573002623,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Separate House,Being Purchased,3,2,4000,high
Weekend,vehicle passenger,5,1.92853,5.0,534.650350256,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,5->9,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,3,Separate House,Fully Owned,4,2,6000,high
Weekday,vehicle passenger,30,10.11537,30.0,276.409596597,melb - outer,greater melbourne,0.0,0,0 stop,10-20,0,15->19,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,4,Separate House,Being Purchased,Missing/Refused,2,2000,medium
Weekday,walking,15,1.33938,15.0,414.229460192,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,15->19,Female,No Car Licence,0,0,Secondary,Secondary School,1,Not in Work Force,low,5,Separate House,Being Rented,0,3,4000,high
Weekday,vehicle passenger,27,11.39807,28.0,296.893256802,melb - outer,greater melbourne,1.0,1,1 stop,10-20,0,5->9,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Being Purchased,3,1,4500,high
Weekday,vehicle passenger,24,11.00799,24.0,365.966787199,melb - outer,greater melbourne,0.0,0,0 stop,10-20,0,5->9,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Fully Owned,2,2,2000,medium
Weekday,train,26,13.45647,26.0,1153.799280965,melb - outer,greater melbourne,0.0,3,3+ stops,10-20,0,15->19,Male,Learners Permit,0,0,Secondary,Secondary School,0,Not in Work Force,low,5,Separate House,Being Purchased,Missing/Refused,2,6000,high
Weekday,train,26,13.45675,26.0,1153.799280965,melb - outer,greater melbourne,0.0,3,3+ stops,10-20,0,15->19,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,5,Separate House,Being Purchased,Missing/Refused,2,6000,high
Weekday,train,26,13.45661,26.0,1094.985870266,melb - outer,greater melbourne,0.0,3,3+ stops,10-20,0,10->14,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,5,Separate House,Being Purchased,Missing/Refused,2,6000,high
Weekday,vehicle passenger,5,1.69654,5.0,1150.788418213,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,15->19,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,5,Separate House,Being Purchased,3,1,3000,medium
Weekday,vehicle passenger,5,1.69654,5.0,1114.073824659,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,5,Separate House,Being Purchased,3,1,3000,medium
Weekday,vehicle passenger,5,1.69654,5.0,1127.350350114,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Separate House,Being Purchased,3,1,3000,medium
Weekday,walking,15,0.64095,15.0,997.682450183,other,shepparton sa4,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,5,Separate House,Fully Owned,5,2,4000,high
Weekday,walking,15,0.64095,15.0,502.269124489,other,shepparton sa4,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Separate House,Fully Owned,5,2,4000,high
Weekday,walking,15,0.64095,15.0,974.601297877,other,shepparton sa4,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Separate House,Fully Owned,5,2,4000,high
Weekday,vehicle passenger,9,5.66066,9.0,147.35310693,other,shepparton sa4,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Being Purchased,4,2,3500,medium
Weekday,vehicle passenger,9,5.66066,9.0,187.700744274,other,shepparton sa4,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Being Purchased,4,2,3500,medium
Weekday,vehicle passenger,15,4.06396,15.0,126.955903098,other,shepparton sa4,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,6,Separate House,Being Purchased,6,2,2500,medium
Weekday,vehicle passenger,25,14.19456,30.0,245.181699637,other,shepparton sa4,5.0,1,1 stop,10-20,0,5->9,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,6,Separate House,Being Purchased,6,2,2500,medium
Weekday,public bus,20,4.36563,25.0,800.374178399,melb - inner,greater melbourne,5.0,2,2 stops,0-10,0,15->19,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,4,Terrace or Townhouse,Being Rented,4,2,3000,medium
Weekday,vehicle passenger,2,0.60152,2.0,808.509997257,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Terrace or Townhouse,Being Rented,4,2,3000,medium
Weekday,vehicle passenger,2,0.52594,2.0,777.239165753,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Terrace or Townhouse,Fully Owned,4,2,3000,medium
Weekday,vehicle passenger,50,22.67876,80.0,777.239165753,melb - inner,greater melbourne,30.0,2,2 stops,20-40,0,10->14,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Terrace or Townhouse,Fully Owned,4,2,3000,medium
Weekday,train,45,19.82898,65.0,1289.425483922,melb - inner,greater melbourne,20.0,4,3+ stops,10-20,0,20->24,Female,Green Probationary Licence,0,0,Full-time TAFE/Uni,Full-time TAFE/Uni,500,Not in Work Force,low,3,Separate House,Fully Owned,4,3,4000,high
Weekday,vehicle passenger,30,13.67058,30.0,543.57024486,melb - inner,greater melbourne,0.0,0,0 stop,10-20,0,15->19,Male,Learners Permit,0,0,Secondary,Secondary School,150,Not in Work Force,low,3,Separate House,Fully Owned,4,3,4000,high
Weekday,vehicle passenger,18,8.36184,18.0,844.176964886,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,6,Separate House,Being Purchased,5,2,6000,high
Weekday,vehicle passenger,4,1.61203,4.0,671.390370824,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,6,Separate House,Being Purchased,5,2,6000,high
Weekday,vehicle passenger,4,1.61203,4.0,451.075837169,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,6,Separate House,Being Purchased,5,2,6000,high
Weekday,vehicle passenger,4,1.61203,4.0,805.209875993,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,6,Separate House,Being Purchased,5,2,6000,high
Weekday,tram,27,4.3569700000000005,30.0,498.9616735,melb - inner,greater melbourne,3.0,2,2 stops,0-10,0,15->19,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,4,Terrace or Townhouse,Being Purchased,1,1,5000,high
Weekday,walking,17,1.401,17.0,185.814526174,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,15->19,Female,No Car Licence,0,1,Secondary,Secondary School,1,No,low,3,Separate House,Being Purchased,2,1,1250,low
Weekday,walking,15,1.401,15.0,594.181631867,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,3,Separate House,Being Purchased,2,1,1250,low
Weekend,vehicle driver,45,20.63675,45.0,586.226495094,melb - inner,greater melbourne,0.0,0,0 stop,20-40,0,55->59,Male,Full Licence,0,1,No Study,Full-time Work,1750,No,high,2,Terrace or Townhouse,Fully Owned,1,1,2500,medium
Weekday,vehicle passenger,15,5.30046,15.0,588.365506642,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Fully Owned,4,2,6000,high
Weekday,vehicle passenger,15,5.30046,15.0,691.339218456,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Fully Owned,4,2,6000,high
Weekday,walking,4,0.25241,4.0,490.918043829,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,3,Separate House,Being Purchased,3,2,6000,high
Weekday,walking,7,0.18391,7.0,344.36451474,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,5->9,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Being Purchased,6,1,3500,medium
Weekday,walking,15,1.53582,15.0,361.68635198,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,3,Separate House,Being Rented,2,0,2500,medium
Weekday,vehicle passenger,10,2.41123,10.0,1290.416406277,melb - inner,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,2,"Unit, Flat or Apartment",Being Purchased,1,1,1750,medium
Weekday,school bus,29,24.21955,30.0,209.266773168,other,shepparton sa4,1.0,1,1 stop,20-40,0,15->19,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,4,Separate House,Fully Owned,5,4,500,low
Weekday,school bus,35,23.58592,35.0,209.762549694,other,shepparton sa4,0.0,0,0 stop,20-40,0,15->19,Female,No Car Licence,0,0,Secondary,Secondary School,300,Not in Work Force,low,4,Separate House,Fully Owned,5,4,500,low
Weekday,school bus,32,25.44717,45.0,113.544348428,other,shepparton sa4,13.0,1,1 stop,20-40,0,15->19,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,3,Separate House,Being Rented,0,2,2500,medium
Weekday,school bus,55,26.51671,60.0,94.057197545,other,shepparton sa4,5.0,1,1 stop,20-40,0,10->14,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,4,Separate House,Being Rented,0,1,1750,medium
Weekday,walking,10,0.86161,10.0,90.381841139,other,shepparton sa4,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Separate House,Being Purchased,5,2,4000,high
Weekday,walking,10,0.86161,10.0,174.610127,other,shepparton sa4,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Separate House,Being Purchased,5,2,4000,high
Weekday,vehicle passenger,1,0.86161,1.0,174.226818518,other,shepparton sa4,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Separate House,Being Purchased,5,2,4000,high
Weekday,vehicle passenger,10,2.99315,10.0,2368.922860567,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,5->9,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,5,Separate House,Being Purchased,5,2,2500,medium
Weekday,vehicle passenger,15,2.92327,15.0,1009.777398687,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,2,Separate House,Fully Owned,2,2,1250,low
Weekday,vehicle passenger,10,1.58469,10.0,2703.517435335,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Being Rented,1,2,1250,low
Weekday,school bus,49,26.74393,55.0,1503.224036016,melb - outer,greater melbourne,6.0,1,1 stop,20-40,0,10->14,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,3,Separate House,Being Purchased,3,2,3500,medium
Weekday,school bus,26,6.44721,35.0,1148.822468167,melb - inner,greater melbourne,9.0,1,1 stop,0-10,0,15->19,Male,No Car Licence,0,0,Secondary,Secondary School,150,Not in Work Force,low,4,Separate House,Being Purchased,3,3,3500,medium
Weekday,walking,15,1.0169,15.0,1342.965363354,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,15->19,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,4,Separate House,Being Purchased,0,3,1750,medium
Weekday,school bus,17,4.0184,20.0,575.536350456,melb - outer,greater melbourne,3.0,1,1 stop,0-10,0,10->14,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Being Purchased,0,3,1750,medium
Weekday,vehicle passenger,4,2.22901,4.0,374.192953969,other,shepparton sa4,0.0,0,0 stop,0-10,0,15->19,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,6,Separate House,Being Rented,7,2,500,low
Weekday,vehicle passenger,3,1.16312,3.0,208.038465014,other,shepparton sa4,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,2,Separate House,Being Rented,0,1,800,low
Weekday,vehicle passenger,6,0.61297,6.0,264.285604498,other,shepparton sa4,0.0,0,0 stop,0-10,0,5->9,Female,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Being Rented,Missing/Refused,1,1250,low
Weekday,vehicle passenger,5,1.70058,5.0,139.456911194,other,shepparton sa4,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,3,Separate House,Being Rented,Missing/Refused,1,800,low
Weekday,school bus,14,10.54175,16.0,1715.994142825,melb - outer,greater melbourne,2.0,1,1 stop,10-20,0,10->14,Female,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,4,Separate House,Being Purchased,6,2,6000,high
Weekday,vehicle passenger,10,8.32029,10.0,1188.351181427,melb - outer,greater melbourne,0.0,0,0 stop,0-10,0,10->14,Male,No Car Licence,0,0,Primary,Primary School,0,Not in Work Force,low,4,Separate House,Being Purchased,6,2,6000,high
Weekday,public bus,130,47.57102,137.0,1207.996053889,melb - outer,greater melbourne,7.0,2,2 stops,40+,0,25->29,Male,Full Licence,0,0,Full-time TAFE/Uni,Full-time TAFE/Uni,800,Not in Work Force,medium,2,Separate House,Being Purchased,2,0,800,low
Weekday,vehicle driver,15,3.46627,15.0,867.871889261,melb - middle,greater melbourne,0.0,0,0 stop,0-10,0,40->44,Male,Full Licence,0,0,Part-time TAFE/Uni,Part-time TAFE/Uni,0,Not in Work Force,low,2,Separate House,Being Rented,0,1,2500,medium
Weekday,vehicle passenger,21,10.94894,21.0,2145.631766,melb - middle,greater melbourne,0.0,0,0 stop,10-20,0,10->14,Male,No Car Licence,0,0,Secondary,Secondary School,0,Not in Work Force,low,4,"Unit, Flat or Apartment",Being Purchased,3,2,2500,medium
Weekday,train,55,22.581830000000004,82.0,591.123747413,melb - middle,greater melbourne,27.0,7,3+ stops,20-40,0,20->24,Female,Green Probationary Licence,0,1,Full-time TAFE/Uni,Full-time TAFE/Uni,1000,No,medium,4,Separate House,Fully Owned,2,2,4000,high
Weekday,train,68,21.69878,95.0,1044.058983282,melb - middle,greater melbourne,27.0,9,3+ stops,20-40,0,15->19,Female,Red Probationary Licence,0,0,Full-time TAFE/Uni,Full-time TAFE/Uni,300,Not in Work Force,low,4,Separate House,Fully Owned,2,2,4000,high
Weekday,walking,30,2.42089,30.0,1032.104673765,melb - middle,greater melbourne,0.0,0,0 stop,0-10,0,65->69,Male,No Car Licence,0,0,Something Else,Other Education,0,Not in Work Force,low,4,Terrace or Townhouse,Being Purchased,0,2,6000,high
